district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Западный,Краснодар 350044 — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-18:00),4,osm_active,45.034167968541304,38.91659661341258,POSITIVE,1.0,1.0
Западный,Титан — работает (24/7),4,osm_active,45.03533944092364,38.91799507760624,POSITIVE,1.0,1.0
Западный,Аптека 24 часа — работает (24/7),4,osm_active,45.02483820588553,38.91508288099633,POSITIVE,1.0,1.0
Западный,Магнит — работает (09:30-22:00),4,osm_active,45.03475968474102,38.92200792968213,POSITIVE,1.0,1.0
Западный,Краснодар 350089 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 09:00-14:00),4,osm_active,45.03355450809222,38.921646415353074,POSITIVE,1.0,1.0
Западный,Сбербанк — работает (Mo-Th 09:00-18:30; Fr 10:00-18:30; Sa 10:00-18:00),4,osm_active,45.03038970499603,38.911181104522434,POSITIVE,1.0,1.0
Западный,Сбербанк — доступен,5,osm_access,45.03724140467169,38.9153449967079,POSITIVE,1.0,1.0
Западный,Социальная аптека — работает (Mo-Su 08:00-22:00),4,osm_active,45.030564982053384,38.91485821835611,POSITIVE,1.0,1.0
Западный,BeerЖа — работает (10:00-23:00),4,osm_active,45.030630804782895,38.91421517661251,POSITIVE,1.0,1.0
Западный,Игрушки — работает (24/7),4,osm_active,45.03713257560381,38.91505094329244,POSITIVE,1.0,1.0
Западный,СушиWok — работает (Mo-Su 11:00-23:00),4,osm_active,45.032607832892424,38.913636284290114,POSITIVE,1.0,1.0
Западный,"Сбербанк — работает (Mo-We,Fr 09:30-17:30; Th 10:00-17:00)",4,osm_active,45.03454319163685,38.9194669026049,POSITIVE,1.0,1.0
Западный,Сбербанк — недоступен,2,osm_access,45.03488701213587,38.91721023176707,NEGATIVE,0.0,0.0
Западный,Агрокомплекс Выселковский — работает (Mo-Su 08:00-20:30),4,osm_active,45.03534211556068,38.91348391831037,POSITIVE,1.0,1.0
Западный,Агрокомплекс Выселковский — работает (Mo-Su 08:00-19:30),4,osm_active,45.03376010141358,38.91555876450984,POSITIVE,1.0,1.0
Западный,Шиномонтаж — работает (24/7),4,osm_active,45.0302307270401,38.91695935022577,POSITIVE,1.0,1.0
Западный,Перекресток — работает (Mo-Su 08:00-23:00),4,osm_active,45.028117816967296,38.914490271206496,POSITIVE,1.0,1.0
Западный,Лаки Фарма — работает (Mo-Su 08:00-21:00),4,osm_active,45.03238166458486,38.92005198518929,POSITIVE,1.0,1.0
Западный,Пирожковая — работает (08:00-19:00),4,osm_active,45.030364290447125,38.92180098737211,POSITIVE,1.0,1.0
