district,text,rating,source,lat,lon
Дзержинский,Лукойл — работает (24/7),4,osm_active,55.06942317998645,83.01744024275565
Дзержинский,"Отделение связи №630010 — работает (Mo-Tu,Th-Fr 10:00-14:00,15:00-19:00; Sa 09:00-14:00,15:00-18:00; We,Su off)",4,osm_active,55.06618510263326,83.01926615598438
Дзержинский,"Отделение связи №630051 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa 09:00-13:00,14:00-18:00; Su off)",4,osm_active,55.06689028044941,83.01189908926114
Дзержинский,Ортека — работает (Mo-Fr 08:00-18:00),4,osm_active,55.0621166261851,83.01307928923046
Дзержинский,"Стройкерамика — работает (Fr 08:30-12:00,13:00-16:30; Mo-Th 08:30-12:00,13:00-17:30)",4,osm_active,55.068962895081356,83.00782880520465
Дзержинский,Контрактные автозапчасти — работает (Mo-Fr 08:00-17:00; Sa 10:00-16:00),4,osm_active,55.07045051668805,83.01651810816941
Дзержинский,Сова54 — работает (24/7),4,osm_active,55.06573675108715,83.01581370261967
Дзержинский,Продукты — работает (Mo-Su 08:00-23:00),4,osm_active,55.06666390859795,83.00949639262056
Дзержинский,ПК Барлакс — работает (Mo-Fr 08:00-17:00),4,osm_active,55.06094210191879,83.0205106988472
Дзержинский,Мусоровывоз54.рф — работает (24/7),4,osm_active,55.06492282202376,83.00924468512248
Дзержинский,Автогород — работает (Mo-Su 09:00-21:00),4,osm_active,55.066041825936395,83.01553260986402
Дзержинский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,55.06764578679083,83.01496997249927
Дзержинский,Мало магазинов (2),2,infra,55.06621248293075,83.02194336307146
Дзержинский,Транспорт редкий (3),3,infra,55.06952659703258,83.0114078875775
Дзержинский,Парков нет,2,infra,55.05940834859015,83.01635076797601
Дзержинский,Площадок нет,1,infra,55.06700532149613,83.0083696953556
Дзержинский,Есть поликлиника,4,infra,55.06778489228659,83.01926114402015
Дзержинский,Аптек нет,1,infra,55.06793118299838,83.01611295746615
