district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Калининский,Башнефть — работает (24/7),4,osm_active,55.17635873078686,61.36083312007772,POSITIVE,1.0,1.0
Калининский,Лукойл — работает (24/7),4,osm_active,55.17994632304519,61.35493821699873,POSITIVE,1.0,1.0
Калининский,"Челябинск 454018 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa-Su 09:00-13:00,14:00-18:00)",4,osm_active,55.17901424940138,61.36577878838053,POSITIVE,1.0,1.0
Калининский,Перекресток — работает (Mo-Su 09:00-23:00),4,osm_active,55.179587477670744,61.36251387767067,POSITIVE,1.0,1.0
Калининский,Инвестбанк — работает (Mo-Fr 10:00-19:00; Sa 10:00-17:00; Su off),4,osm_active,55.17389158509668,61.36443941629263,POSITIVE,1.0,1.0
Калининский,Интерком-Л — работает (Mo-Su 09:00-21:00),4,osm_active,55.17953758522195,61.36052958696412,POSITIVE,1.0,1.0
Калининский,Башнефть — работает (24/7),4,osm_active,55.181781247686224,61.363946195613195,POSITIVE,1.0,1.0
Калининский,Люкс-Вода — работает (Mo-Su 09:00-21:00),4,osm_active,55.18118505408839,61.36397703091887,POSITIVE,1.0,1.0
Калининский,Вольтаж Сервис — работает (Mo-Su 09:00-21:00),4,osm_active,55.18471497468546,61.36164395421132,POSITIVE,1.0,1.0
Калининский,Ашан — работает (Mo-Su 08:00-23:00),4,osm_active,55.181896513316225,61.36485619047048,POSITIVE,1.0,1.0
Калининский,Элемент — работает (Mo-Fr 09:30-18:00),4,osm_active,55.17976212668451,61.36569816153418,POSITIVE,1.0,1.0
Калининский,Фармленд — работает (Mo-Su 09:00-21:00),4,osm_active,55.180479943903094,61.36612432539616,POSITIVE,1.0,1.0
Калининский,Фармленд — недоступен,2,osm_access,55.1797718494321,61.35850003368534,NEGATIVE,0.0,0.0
Калининский,Вкусняшка — недоступен,2,osm_access,55.18015461742957,61.35643930065194,NEGATIVE,0.0,0.0
Калининский,Красное&Белое — работает (Mo-Su 09:00-22:00),4,osm_active,55.17926152234618,61.36054514659444,POSITIVE,1.0,1.0
Калининский,ЭН КЛИНИК — работает (Mo-Fr 09:00-20:00; Sa 09:00-18:00),4,osm_active,55.17926148214884,61.356438324663614,POSITIVE,1.0,1.0
Калининский,"Кристалл — работает (Mo-Fr 09:00-20:00; Sa,Su 09:00-14:00)",4,osm_active,55.18307949332113,61.35745762078524,POSITIVE,1.0,1.0
Калининский,Мавт-Винотека — работает (Mo-Su 10:00-22:55),4,osm_active,55.177123652291655,61.35941012464478,POSITIVE,1.0,1.0
Калининский,Фьюжн — работает (Mo-Su 10:00-20:00),4,osm_active,55.17878212481054,61.35745032251711,POSITIVE,1.0,1.0
Калининский,Холостяк 24ч — работает (24/7),4,osm_active,55.17354322727356,61.35997557716796,POSITIVE,1.0,1.0
Калининский,Вист — работает (Mo-Su 08:00-21:30),4,osm_active,55.180678599993946,61.35961304565435,POSITIVE,1.0,1.0
Калининский,Активный отдых — работает (10:00-20:00),4,osm_active,55.18075536300708,61.35855736924331,POSITIVE,1.0,1.0
Калининский,BMW Гараж — работает (Mo-Fr 11:00-19:00; Sa 12:00-18:00),4,osm_active,55.178991580284325,61.36209691252854,POSITIVE,1.0,1.0
Калининский,Старый Ереван — работает (Mo-Su 12:00-24:00+),4,osm_active,55.1790963158005,61.36297444090123,NEUTRAL,0.5,0.5
Калининский,Paulaner — работает (12:00-01:00),4,osm_active,55.179757979675955,61.36067649110095,POSITIVE,1.0,1.0
Калининский,Сайгон — работает (Mo-Su 11:00-22:00),4,osm_active,55.17859246788432,61.36225071594972,POSITIVE,1.0,1.0
Калининский,Maximilian's Brauerei — работает (Su-Th 12:00-02:00; Fr-Sa 12:00-05:00),4,osm_active,55.182731301615085,61.36439287557561,POSITIVE,1.0,1.0
Калининский,Лотос — работает (24/7),4,osm_active,55.17933284233394,61.36100202602156,POSITIVE,1.0,1.0
Калининский,"Челябинск 454016 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa-Su 09:00-13:00,14:00-18:00)",4,osm_active,55.18167332599542,61.36120697579166,POSITIVE,1.0,1.0
Калининский,Апельсин — работает (9:00-22:00),4,osm_active,55.18041163382207,61.36075465958597,POSITIVE,1.0,1.0
Калининский,Лукойл — работает (24/7),4,osm_active,55.18022736410007,61.36155518353078,POSITIVE,1.0,1.0
Калининский,Парус — работает (09:00-21:00),4,osm_active,55.17530790778791,61.36138828642472,POSITIVE,1.0,1.0
Калининский,Maxidom — работает (Mo-Su 08:00-22:00),4,osm_active,55.17592555433077,61.36284933374671,POSITIVE,1.0,1.0
Калининский,Yota — работает (Mo-Su 10:00-22:00),4,osm_active,55.17702107599487,61.36027143056765,POSITIVE,1.0,1.0
Калининский,Есть Киномакс-Родник (cinema),4,osm_positive,55.18261537014135,61.36193496594747,NEUTRAL,0.5,0.5
Калининский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,55.17464230256764,61.36021190091925,POSITIVE,1.0,1.0
Калининский,Красное&Белое — работает (09:00-22:05),4,osm_active,55.17626120879244,61.360381063962166,POSITIVE,1.0,1.0
Калининский,Пивной погребок — работает (Mo-Su 11:00-23:00),4,osm_active,55.1795995730731,61.36265517822968,POSITIVE,1.0,1.0
Калининский,Цветы — работает (24/7),4,osm_active,55.18007800520402,61.35586610843593,POSITIVE,1.0,1.0
Калининский,Сплав — работает (Mo-Fr 09:00-18:00; Sa 10:00-16:00),4,osm_active,55.183337954210096,61.36127193300239,POSITIVE,1.0,1.0
Калининский,Билайн — работает (Mo-Su 10:00-19:00),4,osm_active,55.18130724033402,61.363013027890446,POSITIVE,1.0,1.0
Калининский,74 плюс — работает (Mo-Su 08:00-22:00),4,osm_active,55.17776627122062,61.35974784282682,POSITIVE,1.0,1.0
Калининский,Магнит — работает (Mo-Su 09:00-22:00),4,osm_active,55.17420140005895,61.36412015333571,POSITIVE,1.0,1.0
Калининский,Красное & Белое — работает (Mo-Su 09:00-22:05),4,osm_active,55.17847578041953,61.36063590918718,POSITIVE,1.0,1.0
Калининский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,55.17823653716733,61.364232096198634,POSITIVE,1.0,1.0
Калининский,Любимая моя пекарня — работает (Mo-Su 08:00-21:00),4,osm_active,55.18276616429804,61.36627493858989,POSITIVE,1.0,1.0
Калининский,"Sturman — работает (Mo-Fr 09:00-19:00; Sa,Su 09:00-17:00)",4,osm_active,55.18356340646648,61.359085647919926,POSITIVE,1.0,1.0
Калининский,Sturman — доступен,5,osm_access,55.18159092078819,61.36228006542216,POSITIVE,1.0,1.0
Калининский,Монетка — работает (Mo-Su 09:00-22:00),4,osm_active,55.17148934943134,61.36078466526554,POSITIVE,1.0,1.0
Калининский,Megaflowers — работает (24/7),4,osm_active,55.18053606064563,61.35935857935464,POSITIVE,1.0,1.0
Калининский,Фармленд — работает (Mo-Su 09:00-21:00),4,osm_active,55.17903888525702,61.363405814034344,POSITIVE,1.0,1.0
Калининский,Бургер Кинг — работает (Mo-Su 10:00-22:00),4,osm_active,55.18149765340146,61.36080478304397,POSITIVE,1.0,1.0
Калининский,"Челябинск 454112 — работает (Mo-Sa 09:00-13:00, 14:00-18:00)",4,osm_active,55.18394977194944,61.357404718602425,POSITIVE,1.0,1.0
Калининский,Красное & Белое — работает (Mo-Su 09:00-22:05),4,osm_active,55.17870416845536,61.36196657281837,POSITIVE,1.0,1.0
Калининский,Спортмастер — работает (Mo-Su 10:00-22:00),4,osm_active,55.18191979610758,61.3580821438676,POSITIVE,1.0,1.0
Калининский,Весна — работает (Mo-Su 09:00-21:00),4,osm_active,55.18088478763637,61.359563880570946,POSITIVE,1.0,1.0
Калининский,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,55.17877238669762,61.36131434196136,POSITIVE,1.0,1.0
Калининский,Первый кеговый — работает (Mo-Su 09:00-22:00),4,osm_active,55.180256258643574,61.36816947103979,POSITIVE,1.0,1.0
Калининский,Золото — работает (Mo-Su 09:00-21:00),4,osm_active,55.17939822603727,61.360804882019416,POSITIVE,1.0,1.0
Калининский,restore: — работает (Mo-Su 10:00-22:00),4,osm_active,55.17908104334394,61.3609589767385,POSITIVE,1.0,1.0
Калининский,Lego — работает (Mo-Su 10:00-22:00),4,osm_active,55.17919419377339,61.35857380418367,POSITIVE,1.0,1.0
Калининский,Мир Кубиков — работает (Mo-Su 10:00-22:00),4,osm_active,55.17860975437179,61.362629273133635,POSITIVE,1.0,1.0
Калининский,Красное&Белое — работает (Mo-Su 09:00-22:05),4,osm_active,55.1784146447581,61.36494393592481,POSITIVE,1.0,1.0
Калининский,Fix Price — работает (Mo-Su 09:00-21:30),4,osm_active,55.181677268036566,61.36243567553556,POSITIVE,1.0,1.0
Калининский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,55.17741501091697,61.36155361580288,POSITIVE,1.0,1.0
Калининский,Фармленд — недоступен,2,osm_access,55.18046928111272,61.35964062761954,NEGATIVE,0.0,0.0
Калининский,Пятёрочка — работает (Mo-Su 08:00-23:00),4,osm_active,55.17720321580652,61.36412973881166,POSITIVE,1.0,1.0
Калининский,Лента — работает (24/7),4,osm_active,55.18503647586361,61.36361010579971,POSITIVE,1.0,1.0
Калининский,Лента — доступен,5,osm_access,55.181062223314385,61.35989263296643,POSITIVE,1.0,1.0
Калининский,Шалуны — работает (10:00-22:00),4,osm_active,55.18189993655293,61.36370337071577,POSITIVE,1.0,1.0
Калининский,Respect — работает (Mo-Su 10:00-22:00),4,osm_active,55.18006943225818,61.36037917777057,POSITIVE,1.0,1.0
Калининский,Askona — работает (Mo-Su 10:00-22:00),4,osm_active,55.1782617950256,61.36686288971019,POSITIVE,1.0,1.0
Калининский,Spar — работает (Mo-Su 08:00-23:00),4,osm_active,55.17692450030561,61.361843169019195,POSITIVE,1.0,1.0
Калининский,Spar — доступен,5,osm_access,55.17907810785195,61.36138403972467,POSITIVE,1.0,1.0
Калининский,Spar — работает (Mo-Su 08:00-23:00),4,osm_active,55.18375932060993,61.36110578662706,POSITIVE,1.0,1.0
Калининский,Инвитро — работает (Mo-Fr 07:00-19:00; Sa-Su 08:00-16:30),4,osm_active,55.1771818188552,61.360612635091954,POSITIVE,1.0,1.0
