district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Дёмский,Башнефть — работает (24/7),4,osm_active,54.70419427541928,55.82705535939962,POSITIVE,1.0,1.0
Дёмский,Дворик — работает (Mo-Su 08:00-01:00),4,osm_active,54.70251791220628,55.826298276111174,POSITIVE,1.0,1.0
Дёмский,Новороссийская улица — работает (Mo-Fr 08:30-20:00),4,osm_active,54.69921480257224,55.82194726306541,POSITIVE,1.0,1.0
Дёмский,Новороссийская улица — работает (Mo-Fr 08:30-20:00),4,osm_active,54.70017543128632,55.8315428665274,POSITIVE,1.0,1.0
Дёмский,Музей 112-й Башкирской кавалерийской дивизии — работает (Mo-Fr 08:30-20:00),4,osm_active,54.7052039959925,55.82708639651519,POSITIVE,1.0,1.0
Дёмский,Лукойл — работает (24/7),4,osm_active,54.69933316420861,55.818001106103054,POSITIVE,1.0,1.0
Дёмский,к-т ОРИОН — работает (Mo-Fr 08:30-20:00),4,osm_active,54.70156213662395,55.82707614445216,POSITIVE,1.0,1.0
Дёмский,Правды — работает (Mo-Fr 08:30-20:00),4,osm_active,54.703199962276365,55.82987313052802,POSITIVE,1.0,1.0
Дёмский,Сбербанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-16:30; Su 09:30-15:00),4,osm_active,54.69467852178086,55.828110115420536,POSITIVE,1.0,1.0
Дёмский,Сбербанк — доступен,5,osm_access,54.70087042666374,55.824198659579466,POSITIVE,1.0,1.0
Дёмский,"Отделение связи №450024 — работает (Mo-Fr 08:00-12:00,13:00-20:00; Sa 09:00-12:00,13:00-18:00; Su off)",4,osm_active,54.70413992230861,55.83259322113521,POSITIVE,1.0,1.0
Дёмский,Есть Библиотека № 25 (library),4,osm_positive,54.700088582362646,55.82573742179259,NEUTRAL,0.5,0.5
Дёмский,"Уфа 450014 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa 09:00-13:00,14:00-18:00; Su off)",4,osm_active,54.69578866807483,55.82347369843928,POSITIVE,1.0,1.0
Дёмский,"Библиотека № 35 — работает (Tu-Sa 10:00-13:00,14:00-18:00)",4,osm_active,54.69771450847081,55.827719957782,POSITIVE,1.0,1.0
Дёмский,Есть Библиотека № 35 (library),4,osm_positive,54.70045511772757,55.82836531049308,NEUTRAL,0.5,0.5
Дёмский,Байрам — работает (Mo-Su 08:00-23:00),4,osm_active,54.70062202643813,55.83428403669769,POSITIVE,1.0,1.0
Дёмский,Пятёрочка — работает (08:00-23:00),4,osm_active,54.693641296550005,55.82908660668042,POSITIVE,1.0,1.0
Дёмский,Планета — работает (Mo-Fr 09:30-20:00; Sa-Su 10:00-19:00),4,osm_active,54.70138853094279,55.82337678838482,POSITIVE,1.0,1.0
Дёмский,Байрам — работает (Mo-Su 08:00-23:00),4,osm_active,54.7014514569999,55.8250604231086,POSITIVE,1.0,1.0
Дёмский,Оскар — работает (Mo-Su 09:00-20:00),4,osm_active,54.700753842159855,55.82546703499154,POSITIVE,1.0,1.0
Дёмский,Байрам — работает (Mo-Su 08:00-23:00),4,osm_active,54.70386960046081,55.83141798817314,POSITIVE,1.0,1.0
Дёмский,Салям — работает (24/7),4,osm_active,54.69748162113659,55.82337133492037,POSITIVE,1.0,1.0
Дёмский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,54.704127250779216,55.82421131091958,POSITIVE,1.0,1.0
Дёмский,Колибри — работает (Mo-Fr 09:00-20:00; Sa-Su 09:00-17:00),4,osm_active,54.698335492417826,55.823996493187046,POSITIVE,1.0,1.0
Дёмский,Билайн — работает (Mo-Su 10:00-19:00),4,osm_active,54.70076640372584,55.82449583953116,POSITIVE,1.0,1.0
Дёмский,МТС — работает (Mo-Su 09:00-21:00),4,osm_active,54.70347891148468,55.82828724468958,POSITIVE,1.0,1.0
Дёмский,МТС — работает (Mo-Su 09:00-21:00),4,osm_active,54.69756866705054,55.82608238946717,POSITIVE,1.0,1.0
Дёмский,Ойл-Маркет — работает (Mo-Su 09:00-23:00),4,osm_active,54.69671337702261,55.82615915337874,POSITIVE,1.0,1.0
Дёмский,Рахат — работает (Mo-Su 08:00-23:00),4,osm_active,54.69883393628212,55.82502375266084,POSITIVE,1.0,1.0
Дёмский,Фармленд — работает (Mo-Su 08:00-23:00),4,osm_active,54.6987097123342,55.8257036290857,POSITIVE,1.0,1.0
Дёмский,Папа Гриль — работает (24/7),4,osm_active,54.70084157608113,55.822255300162695,POSITIVE,1.0,1.0
Дёмский,Аптека 36.6 — работает (Mo-Su 09:00-22:00),4,osm_active,54.6961359435089,55.82938918524919,POSITIVE,1.0,1.0
Дёмский,Библиотека № 13 — работает (Tu-Fr 11:00-19:00; Sa 11:00-18:00),4,osm_active,54.70072590817802,55.82377878162638,POSITIVE,1.0,1.0
Дёмский,Есть Библиотека № 13 (library),4,osm_positive,54.69474435340545,55.824840063433165,NEUTRAL,0.5,0.5
Дёмский,Пятёрочка — работает (08:00-23:00),4,osm_active,54.6999978962923,55.82673079159768,POSITIVE,1.0,1.0
Дёмский,Ашхана — работает (Mo-Sa 08:00-20:00),4,osm_active,54.70356886221787,55.82228737101204,POSITIVE,1.0,1.0
Дёмский,Фармленд — работает (Mo-Su 08:00-22:00),4,osm_active,54.69904203632112,55.82690751300883,POSITIVE,1.0,1.0
Дёмский,"Сбербанк — работает (Mo-Fr 10:30-14:00,15:00-19:00)",4,osm_active,54.69234349200291,55.822982090589214,POSITIVE,1.0,1.0
Дёмский,"Сбербанк — работает (Tu-Sa 11:00-13:00,14:00-19:00)",4,osm_active,54.6978023082902,55.83050538438798,POSITIVE,1.0,1.0
Дёмский,Уфахимчистка — работает (Mo-Fr 11:00-19:30;Sa 11:00-18:30),4,osm_active,54.70549297148398,55.82025081672175,POSITIVE,1.0,1.0
Дёмский,Фантазия — работает (Mo-Sa 08:00-20:00),4,osm_active,54.69946152201982,55.825894308294224,POSITIVE,1.0,1.0
Дёмский,Белая техника — работает (Mo-Sa 09:00-20:00),4,osm_active,54.70385982841058,55.82694862373722,POSITIVE,1.0,1.0
Дёмский,Рощинский — работает (Mo-Sa 09:00-20:00),4,osm_active,54.70882303860058,55.82692141751615,POSITIVE,1.0,1.0
Дёмский,Стиль — работает (Mo-Su 10:00-20:00),4,osm_active,54.69872683559736,55.82957009436199,POSITIVE,1.0,1.0
Дёмский,Отделение связи №450095 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 09:00-14:00),4,osm_active,54.69854070269317,55.82299947052058,POSITIVE,1.0,1.0
Дёмский,Йомарт — работает (Mo-Su 08:00-23:00),4,osm_active,54.69976825208535,55.82612161913534,POSITIVE,1.0,1.0
Дёмский,Башнефть — работает (24/7),4,osm_active,54.6943579101352,55.8252260019908,POSITIVE,1.0,1.0
Дёмский,Актау — работает (Mo-Su 08:00-22:00),4,osm_active,54.69951312948877,55.82170648278862,POSITIVE,1.0,1.0
Дёмский,Радуга — работает (Mo-Su 10:00-24:00),4,osm_active,54.69652903918976,55.82702853873647,POSITIVE,1.0,1.0
Дёмский,Трикотаж — работает (Mo-Sa 08:30-20:00),4,osm_active,54.69392856134397,55.82294904797188,POSITIVE,1.0,1.0
Дёмский,Швейный ремонт — работает (Tu-Su 08:00-15:00;Sa 08:00-12:00),4,osm_active,54.70046916070431,55.82720475073124,POSITIVE,1.0,1.0
Дёмский,Аптека — работает (Mo-Sa 08:00-22:00),4,osm_active,54.701629320592374,55.825150200974875,POSITIVE,1.0,1.0
Дёмский,Фармленд — работает (Mo-Su 08:00-22:00),4,osm_active,54.69843233880982,55.82790546396206,POSITIVE,1.0,1.0
Дёмский,Классик — работает (Mo-Fr 08:00-24:00),4,osm_active,54.6957149785592,55.82299903789519,POSITIVE,1.0,1.0
Дёмский,Магнит — работает (Mo-Su 08:00-01:00),4,osm_active,54.698663646005656,55.82818781218374,POSITIVE,1.0,1.0
Дёмский,Аккорд — работает (Mo-Su 08:00-20:00),4,osm_active,54.699430885648745,55.82448899435556,POSITIVE,1.0,1.0
Дёмский,Кокетка — работает (Mo-Su 09:00-20:00),4,osm_active,54.697201995899775,55.830021885856,POSITIVE,1.0,1.0
Дёмский,Проксима — работает (Mo-Fr 09:00-20:00;Sa 09:00-16:00),4,osm_active,54.698238761587554,55.8193164662128,POSITIVE,1.0,1.0
Дёмский,Уфахимчистка — работает (Mo-Fr 11:00-19:30;Sa 11:00-18:30),4,osm_active,54.70159360091906,55.82847999540169,POSITIVE,1.0,1.0
Дёмский,Фармленд — работает (Mo-Su 08:00-22:00),4,osm_active,54.70733018826179,55.82869195529978,POSITIVE,1.0,1.0
Дёмский,Lada Dеталь — работает (Mo-Su 09:00-22:00),4,osm_active,54.70777395694336,55.825612507943994,POSITIVE,1.0,1.0
Дёмский,Детская библиотека № 19 — работает (Tu-Sa 09:00-18:00),4,osm_active,54.702830757876725,55.824938029951426,POSITIVE,1.0,1.0
Дёмский,Есть Детская библиотека № 19 (library),4,osm_positive,54.698011021387,55.826867815566565,NEUTRAL,0.5,0.5
Дёмский,Русалочка — работает (11:00-20:00),4,osm_active,54.70082101872469,55.82882849549651,POSITIVE,1.0,1.0
Дёмский,Правда — работает (24/7),4,osm_active,54.70501404915664,55.82329893998039,POSITIVE,1.0,1.0
Дёмский,Шиномонтаж на минской 59 — работает (10:00-20:00),4,osm_active,54.70043720272714,55.821563211631755,POSITIVE,1.0,1.0
Дёмский,Экона — работает (Mo-Fr 08:00-22:00; Sa-Su 09:00-21:00),4,osm_active,54.70022996491753,55.82803589583369,POSITIVE,1.0,1.0
Дёмский,Центр выдачи заказов Сайт Уфамама.ру — работает (Mo-Fr 12:00-20:00; Sa 10:00-14:00),4,osm_active,54.69754192730893,55.82180278611717,POSITIVE,1.0,1.0
Дёмский,Магнит — работает (24/7),4,osm_active,54.69762435635836,55.82698165067014,POSITIVE,1.0,1.0
Дёмский,Автостарт — работает (Mo-Fr 09:00-20:00; Sa 09:00-19:00; Su 09:00-17:00),4,osm_active,54.69642093904201,55.82586163230348,POSITIVE,1.0,1.0
Дёмский,Светлана — работает (Mo-Su 09:00-20:00),4,osm_active,54.70551602859213,55.8292758821778,POSITIVE,1.0,1.0
Дёмский,Магнит — работает (Mo-Su 09:00-22:00),4,osm_active,54.70528290475235,55.822798566882064,POSITIVE,1.0,1.0
Дёмский,Пятёрочка — работает (08:00-23:00),4,osm_active,54.70082183177287,55.82594331305832,POSITIVE,1.0,1.0
Дёмский,Байрам — работает (Mo-Su 08:00-23:00),4,osm_active,54.69852625247675,55.830414919551906,POSITIVE,1.0,1.0
