district,text,rating,source,lat,lon
Железнодорожный,Шаверма STOP — работает (11:00-23:00),4,osm_active,53.18809422024708,50.13685054768705
Железнодорожный,Шаверма STOP — недоступен,2,osm_access,53.18744193195638,50.13519810592305
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.18337204674267,50.13952268384786
Железнодорожный,Пятёрочка — доступен,5,osm_access,53.19135387798585,50.13520723884968
Железнодорожный,Перекрёсток — работает (24/7),4,osm_active,53.1883634614616,50.13124875292185
Железнодорожный,Вита Экспресс — работает (Mo-Su 08:00-22:00),4,osm_active,53.191563961010765,50.1375084337788
Железнодорожный,Garibaldi — работает (Mo-Su 08:00-20:00),4,osm_active,53.190322424313344,50.13664745239382
Железнодорожный,"Тануки — работает (Fr-Sa 00:00-24:00; Mo-Th,Su 09:00-06:00)",4,osm_active,53.19218098414572,50.13964871808334
Железнодорожный,Айсберг — работает (10:00-21:00),4,osm_active,53.190832846354354,50.13479174821922
Железнодорожный,DNS — работает (Mo-Su 10:00-21:00),4,osm_active,53.18938143471656,50.13580934410491
Железнодорожный,Перекрёсток — работает (Mo-Su 08:00-23:00),4,osm_active,53.19065508583942,50.13199872948262
Железнодорожный,Есть Детская библиотека №11 (library),4,osm_positive,53.189281303007206,50.14073650843783
Железнодорожный,Вита — работает (24/7),4,osm_active,53.191969508494836,50.13453772389179
Железнодорожный,Фармленд — работает (08:00-21:00),4,osm_active,53.193631498089026,50.13628335734504
Железнодорожный,Фабрика Качества — работает (09:00-21:00),4,osm_active,53.19050776823017,50.13292234131992
Железнодорожный,Самара 443030 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 09:00-14:00),4,osm_active,53.18747168583674,50.138241947873595
Железнодорожный,Самара 443096 — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-18:00),4,osm_active,53.18945240497965,50.13331004577874
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.19105786816607,50.12838430857099
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.19092735960467,50.14018788784244
Железнодорожный,Irbis — работает (24/7),4,osm_active,53.19534399045069,50.13722394534513
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.192908206777275,50.13812779089106
Железнодорожный,Есть Областная библиотека для слепых (library),4,osm_positive,53.19048365299986,50.13715336745733
Железнодорожный,"Самара 443041 — работает (Tu-Fr 10:00-13:00,14:00-19:00; Sa 10:00-16:00)",4,osm_active,53.19020904772046,50.13864446726683
Железнодорожный,Горилка — работает (Mo-Su 08:00-23:00),4,osm_active,53.195489268246085,50.13768648265056
Железнодорожный,Милый Дом — работает (Mo-Su 09:00-20:00),4,osm_active,53.19309075557058,50.12919947368993
Железнодорожный,Жигули — работает (10:00-22:00),4,osm_active,53.18824136433881,50.136870811981815
Железнодорожный,Цветочный центр Веры Глуховой — работает (Mo-Su 09:00-20:00),4,osm_active,53.19212892685709,50.13847281311824
Железнодорожный,Горилка — работает (Mo-Su 08:00-23:00),4,osm_active,53.18670900183494,50.137260260069645
Железнодорожный,Сквирел-Имола;Postulat — работает (Mo-Fr 09:00-18:00),4,osm_active,53.189714389821944,50.13112930003294
Железнодорожный,Implozia — работает (Mo-Su 09:00-20:00),4,osm_active,53.19136804758358,50.13870530408195
Железнодорожный,Вита Экспресс — работает (Mo-Su 08:00-22:00),4,osm_active,53.18608904607893,50.12796512034084
Железнодорожный,ВТБ — работает (Mo-Fr 09:00-19:00; Sa 10:00-17:00),4,osm_active,53.189871933590915,50.135593738658905
Железнодорожный,ВТБ — доступен,5,osm_access,53.19026976117265,50.13537840638222
Железнодорожный,"антикафе Good Story — работает (Mo-Th,Su 09:00-23:00; Fr,Sa 00:00-01:00,09:00-24:00)",4,osm_active,53.187504914200915,50.13708943658004
Железнодорожный,Астра — работает (24/7),4,osm_active,53.1858336111137,50.136623114847694
Железнодорожный,Бамбуча — недоступен,2,osm_access,53.18779052983027,50.13107170845919
Железнодорожный,Октопус — недоступен,2,osm_access,53.18661247488144,50.13637369103608
Железнодорожный,Продуктовый супермаркет — работает (24/7),4,osm_active,53.18441144416674,50.13779996591775
Железнодорожный,Реавиз — работает (Mo-Fr 09:00-17:30; Sa 09:00-16:30),4,osm_active,53.1899095676271,50.13468356454728
Железнодорожный,Самара 443082 — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-18:00),4,osm_active,53.18877828740867,50.133230336039034
Железнодорожный,Пятёрочка — работает (08:00-22:00),4,osm_active,53.190389307555726,50.141113732239894
Железнодорожный,Самара 443001 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,53.19313591204412,50.13808459704043
Железнодорожный,Пятёрочка — работает (07:00-23:00),4,osm_active,53.191000680575236,50.131719663237924
Железнодорожный,Бургер Кинг — работает (Mo-Su 10:00-22:00),4,osm_active,53.185168411940516,50.14421520829091
Железнодорожный,Пивное место — работает (Mo-Su 10:00-22:00),4,osm_active,53.19316805477594,50.129548615702426
Железнодорожный,Пивное место — работает (Mo-Su 10:00-22:00),4,osm_active,53.188210380365895,50.13937341867504
Железнодорожный,Пивное место — работает (Mo-Su 10:00-22:00),4,osm_active,53.18778060895737,50.13987218267337
Железнодорожный,Пивное место — работает (Mo-Su 10:00-22:00),4,osm_active,53.188845195056,50.130720411101365
Железнодорожный,Friend Coffee — работает (Mo-Su 07:00-22:00),4,osm_active,53.18540119915983,50.136801422456166
Железнодорожный,"Mosaic Coffee — работает (Mo-Fr 09:00-21:00, Sa 10:00-21:00, Su 10:00-20:00)",4,osm_active,53.1877943026099,50.133594455336045
Железнодорожный,Бароко — работает (Mo-Fr 10:00-22:00),4,osm_active,53.190813841249934,50.13395412688723
Железнодорожный,DNS — работает (Mo-Su 10:00-22:00),4,osm_active,53.18504802288821,50.128111993005135
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.19067742670402,50.134086567703484
Железнодорожный,VEGGIE life cafe — работает (Tu-Su 12:00-22:00),4,osm_active,53.18853870748293,50.134632861316895
Железнодорожный,Абсолют — работает (Mo-Fr 10:00-19:00),4,osm_active,53.190235986359454,50.12919036908983
Железнодорожный,Чио Чио — работает (Mo-Su 09:00-21:00),4,osm_active,53.19284371190038,50.13683467100494
