district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Кировский,Шанхай — работает (24/7),4,osm_active,46.34963337532761,48.07665160956559,POSITIVE,1.0,1.0
Кировский,На здоровье — работает (Mo-Sa 08:00-21:00),4,osm_active,46.34659966073096,48.07158198642991,POSITIVE,1.0,1.0
Кировский,Pomodoro — работает (Mo-Su 11:00-23:00),4,osm_active,46.34411991730404,48.076138315385265,POSITIVE,1.0,1.0
Кировский,Аристократ — работает (Mo-Su 11:00-00:00),4,osm_active,46.34753052553408,48.07463051020956,POSITIVE,1.0,1.0
Кировский,Покупалко — работает (Mo-Su 08:00-22:00),4,osm_active,46.344819186640194,48.07364454723001,POSITIVE,1.0,1.0
Кировский,Городская поликлиника №1 — работает (08:00-20:00),4,osm_active,46.34424892836453,48.072180227070405,POSITIVE,1.0,1.0
Кировский,Samsung — работает (Mo-Su 10:00-22:00),4,osm_active,46.35193392541504,48.07673119862901,POSITIVE,1.0,1.0
Кировский,Иль Де Ботэ — работает (Mo-Su 10:00-22:00),4,osm_active,46.34571524498125,48.0729034338355,POSITIVE,1.0,1.0
Кировский,Milagros — работает (Mo-Su 09:00-21:00),4,osm_active,46.34477615407467,48.073293971477845,POSITIVE,1.0,1.0
Кировский,киноцентр Киномакс 3этаж — работает (10:00-24:00),4,osm_active,46.34794090046457,48.07393820044693,POSITIVE,1.0,1.0
Кировский,Есть киноцентр Киномакс 3этаж (cinema),4,osm_positive,46.34839374388038,48.07425868590052,NEUTRAL,0.5,0.5
Кировский,М.Видео — работает (Mo-Su 10:00-22:00),4,osm_active,46.35015288404615,48.07717749821109,POSITIVE,1.0,1.0
Кировский,Магнат — работает (24/7),4,osm_active,46.34773498088802,48.07612228807213,POSITIVE,1.0,1.0
Кировский,Пятёрочка — работает (Mo-Su 08:00-21:00),4,osm_active,46.34606098235604,48.07142293033574,POSITIVE,1.0,1.0
Кировский,Спортмастер — работает (Mo-Su 10:00-22:00),4,osm_active,46.34175910863771,48.07493798879643,POSITIVE,1.0,1.0
Кировский,Перекрёсток — работает (Mo-Su 09:00-23:00),4,osm_active,46.346637150173606,48.07423374625951,POSITIVE,1.0,1.0
Кировский,Еврочехол — работает (Mo-Su 10:00-20:00),4,osm_active,46.347290278984616,48.074035661071946,POSITIVE,1.0,1.0
Кировский,Самовар — работает (Mo-Su 10:00-22:00),4,osm_active,46.347803549461865,48.07183574952307,POSITIVE,1.0,1.0
Кировский,Mixit — работает (Mo-Su 10:00 - 22:00),4,osm_active,46.348782255255344,48.07344212556538,POSITIVE,1.0,1.0
Кировский,Askona — работает (Mo-Su 10:00-22:00),4,osm_active,46.347675469581475,48.07219956407982,POSITIVE,1.0,1.0
