district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Левобережный,Магазинов нет,1,infra,52.56164328893929,39.64112531830917,NEUTRAL,0.5,0.5
Левобережный,Плохой транспорт,1,infra,52.55755201238494,39.644389028402614,NEUTRAL,0.5,0.5
Левобережный,Парков нет,2,infra,52.55657749730546,39.64662764761985,NEUTRAL,0.5,0.5
Левобережный,Площадок нет,1,infra,52.56235857683169,39.64715809587162,NEUTRAL,0.5,0.5
Левобережный,Нет поликлиники,2,infra,52.560823742965106,39.64271258431041,NEUTRAL,0.5,0.5
Левобережный,Аптек нет,1,infra,52.565715107769975,39.64944248909785,NEUTRAL,0.5,0.5
Левобережный,Нет школ/садиков,1,infra,52.55299390138335,39.63750426814908,NEUTRAL,0.5,0.5
Левобережный,Кафе нет,2,infra,52.55797301106821,39.64485518196289,NEUTRAL,0.5,0.5
Левобережный,Слабая инфраструктура,2,infra,52.556530882931575,39.64381698862253,NEUTRAL,0.5,0.5
Октябрьский,Пятёрочка — работает (24/7),4,osm_active,52.55922582009156,39.52269222076387,POSITIVE,1.0,1.0
Октябрьский,Инструмент-Клуб — работает (Mo-Fr 08:30-18:00;Sa-Su 09:00-15:00),4,osm_active,52.557779986377625,39.51705156798426,POSITIVE,1.0,1.0
Октябрьский,Пятёрочка — работает (07:30-22:30),4,osm_active,52.55509539483645,39.51807512802653,POSITIVE,1.0,1.0
Октябрьский,Lada Dеталь — работает (Mo-Sa 08:00-20:00; Su 08:30-18:00),4,osm_active,52.55541366931167,39.52556471198797,POSITIVE,1.0,1.0
Октябрьский,Доброцен — работает (Mo-Su 08:00-21:00),4,osm_active,52.55839253607234,39.518024022866626,POSITIVE,1.0,1.0
Октябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,52.55867171963461,39.51590680494728,POSITIVE,1.0,1.0
Октябрьский,Оливье — работает (Mo-Fr 09:00-18:00; Sa 09:00-15:00),4,osm_active,52.55836741259008,39.521937246099625,POSITIVE,1.0,1.0
Октябрьский,Оливье — работает (Mo-Fr 09:00-18:00; Sa 09:00-15:00),4,osm_active,52.55481665401184,39.52042852320202,POSITIVE,1.0,1.0
Октябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,52.559066960614466,39.51971712049703,POSITIVE,1.0,1.0
Октябрьский,Есть Сырский центр культуры и досуга (community_centre),4,osm_positive,52.55367365920468,39.52319897494135,NEUTRAL,0.5,0.5
Октябрьский,Роснефть — работает (24/7),4,osm_active,52.55531292456263,39.52213648332408,POSITIVE,1.0,1.0
Октябрьский,Магазинов достаточно (6),4,infra,52.55588915668777,39.51827277280276,POSITIVE,1.0,1.0
Октябрьский,Отличный транспорт (17),5,infra,52.55278725398869,39.52127876390689,NEUTRAL,0.5,0.5
Октябрьский,Парков нет,2,infra,52.55661228298345,39.51587799621419,NEUTRAL,0.5,0.5
Октябрьский,Есть поликлиника,4,infra,52.551300800317755,39.52056854300925,NEUTRAL,0.5,0.5
Октябрьский,Аптек нет,1,infra,52.56209415005331,39.522229659892595,NEUTRAL,0.5,0.5
Октябрьский,Нет школ/садиков,1,infra,52.55972379817928,39.51887031184395,NEUTRAL,0.5,0.5
Советский,Сбербанк — работает (Mo-Fr 08:30-19:00; Sa 08:30-14:30),4,osm_active,52.59105415929146,39.46776574763255,POSITIVE,1.0,1.0
Советский,Сбербанк — доступен,5,osm_access,52.58779651749533,39.468542430120216,POSITIVE,1.0,1.0
Советский,INTERGROUP — работает (Mo-Fr 08:00-17:00; Sa 08:00-12:30),4,osm_active,52.59005627930113,39.46947006474842,POSITIVE,1.0,1.0
Советский,ШинТорг — работает (Mo-Su 09:00-19:00),4,osm_active,52.59157186898061,39.469653598056205,POSITIVE,1.0,1.0
Советский,Есть Детская библиотека №22 (library),4,osm_positive,52.58776132161741,39.467507076291255,NEUTRAL,0.5,0.5
Советский,ЛБР — работает (Mo-Fr 08:00-17:00),4,osm_active,52.590382993898544,39.46337061209129,POSITIVE,1.0,1.0
Советский,СДЭК — работает (Mo-Fr 10:00-20:00;Sa-Su 10:00-18:00),4,osm_active,52.5931264008531,39.46947760394211,POSITIVE,1.0,1.0
Советский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,52.58824179514568,39.46604899070137,POSITIVE,1.0,1.0
Советский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,52.5878360569447,39.46767601998596,POSITIVE,1.0,1.0
Советский,Armtek — работает (Mo-Fr 08:00-18:00; Sa 09:00-18:00),4,osm_active,52.58854470913461,39.464841509587565,POSITIVE,1.0,1.0
