district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Комсомольский,Магазинов нет,1,infra,53.51689027625826,49.54199033846502,NEUTRAL,0.5,0.5
Комсомольский,Транспорт редкий (7),3,infra,53.521030209934395,49.54212564769093,NEUTRAL,0.5,0.5
Комсомольский,Парков нет,2,infra,53.52278604138858,49.5422300852179,NEUTRAL,0.5,0.5
Комсомольский,Площадок нет,1,infra,53.51810029597768,49.53897901926453,NEUTRAL,0.5,0.5
Комсомольский,Нет поликлиники,2,infra,53.51953182631031,49.54573962040602,NEUTRAL,0.5,0.5
Комсомольский,Аптек нет,1,infra,53.52096034453841,49.53913925768411,NEUTRAL,0.5,0.5
Комсомольский,Нет школ/садиков,1,infra,53.52066195276666,49.54179374587455,NEUTRAL,0.5,0.5
Центральный,Для друзей — работает (Tu-Fr 09:00-19:00; Sa 11:00-18:00; Su-Mo off),4,osm_active,53.52942725435563,49.45044638095444,POSITIVE,1.0,1.0
Центральный,Есть Для друзей (library),4,osm_positive,53.525357216276944,49.44383254227523,NEUTRAL,0.5,0.5
Центральный,Irbis — работает (24/7),4,osm_active,53.52066296474709,49.44885772853888,POSITIVE,1.0,1.0
Центральный,Магнит — работает (Mo-Su 08:00-22:00),4,osm_active,53.525777686313035,49.449010016422115,POSITIVE,1.0,1.0
Центральный,Пеликан — работает (Mo-Su 09:00-23:00),4,osm_active,53.52938332139335,49.44847766003016,POSITIVE,1.0,1.0
Центральный,"Учебный центр — работает (Mo-Fr 08:30-12:00,12:30-16:30)",4,osm_active,53.52772201428457,49.45159328935699,POSITIVE,1.0,1.0
Центральный,Победа — работает (Mo-Su 08:00-20:00),4,osm_active,53.5261943044721,49.44678612634146,POSITIVE,1.0,1.0
Центральный,Coffee Like — работает (Mo-Su 08:00-22:00),4,osm_active,53.52583602569023,49.44979525237475,POSITIVE,1.0,1.0
Центральный,Тольятти 445007 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,53.526265306146165,49.44160546098864,POSITIVE,1.0,1.0
Центральный,Библиотека №5 — Иностранной литературы — работает (Mo-Th 09:00-19:00; Fr-Sa off; Su 11:00-18:00),4,osm_active,53.52280307834021,49.4522945697701,POSITIVE,1.0,1.0
Центральный,Есть Библиотека №5 — Иностранной литературы (library),4,osm_positive,53.526763882159266,49.44438696854628,NEUTRAL,0.5,0.5
Центральный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.52734019514193,49.44855313346728,POSITIVE,1.0,1.0
Центральный,Пятёрочка — работает (08:00-22:00),4,osm_active,53.52318242060804,49.447032984430905,POSITIVE,1.0,1.0
Центральный,Тольятти 445009 — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:00),4,osm_active,53.527167892053335,49.449987034583614,POSITIVE,1.0,1.0
Центральный,Секреты красоты — работает (Mo-Sa 09:00-18:00; Su off),4,osm_active,53.53097880712324,49.448783393594155,POSITIVE,1.0,1.0
Центральный,Магнит — работает (09:00-21:00),4,osm_active,53.52709593287857,49.44604062489564,POSITIVE,1.0,1.0
Центральный,Весна — работает (10:00-19:00),4,osm_active,53.52304669651622,49.44608298764631,POSITIVE,1.0,1.0
Центральный,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,53.5260456933677,49.44705127095062,POSITIVE,1.0,1.0
Центральный,Сбербанк — работает (Mo-Fr 08:30-18:00),4,osm_active,53.52419097733527,49.44842390115241,POSITIVE,1.0,1.0
Центральный,Сбербанк — доступен,5,osm_access,53.53266665272542,49.442779155510635,POSITIVE,1.0,1.0
Центральный,Эмиль — работает (24/7),4,osm_active,53.52267223586411,49.44833948912835,POSITIVE,1.0,1.0
Центральный,Афродита — работает (09:00-18:00),4,osm_active,53.527258503524344,49.442086257514234,POSITIVE,1.0,1.0
Центральный,Афродита — недоступен,2,osm_access,53.52496449206671,49.450851967283214,NEGATIVE,0.0,0.0
Центральный,Вита Экспресс — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-20:00),4,osm_active,53.52818893621201,49.4419842711382,POSITIVE,1.0,1.0
Центральный,Шинсервис — работает (Mo-Fr 08:00-17:00),4,osm_active,53.52522347496738,49.448243651990694,POSITIVE,1.0,1.0
Центральный,Авм-Сервис — работает (Mo-Sa 09:00-18:00),4,osm_active,53.523986042446296,49.43780196062948,POSITIVE,1.0,1.0
Центральный,БК Феникс — работает (Mo-Fr 07:00-16:00),4,osm_active,53.52686196750787,49.445486340649715,POSITIVE,1.0,1.0
Центральный,Велосклад — работает (Ежедневно с 9:00 до 19:00),4,osm_active,53.522939020197285,49.44808411983333,POSITIVE,1.0,1.0
Центральный,Tyreplus — работает (Mo-Fr 09:00-19:00;Sa-Su 10:00-18:00),4,osm_active,53.52277235636173,49.44506969981669,POSITIVE,1.0,1.0
Центральный,Антураж — работает (Mo-Su 10:00-18:00),4,osm_active,53.52431305386281,49.4493995920852,POSITIVE,1.0,1.0
Центральный,Магнит Маркет — работает (Mo-Su 10:00-19:00),4,osm_active,53.521864416360216,49.44564322534919,POSITIVE,1.0,1.0
Центральный,ЭТМ — работает (Mo-Fr 09:00-18:00; Sa 09:00-16:00),4,osm_active,53.525410428574354,49.4497716040579,POSITIVE,1.0,1.0
Центральный,Скидкино — работает (Mo-Su 08:00-22:00),4,osm_active,53.52375054775086,49.442185541412805,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.5244359159489,49.447782272071485,POSITIVE,1.0,1.0
Центральный,Татнефть — работает (24/7),4,osm_active,53.52701631779324,49.45233971369498,POSITIVE,1.0,1.0
Центральный,Татнефть — работает (24/7),4,osm_active,53.52707720523192,49.44752046367251,POSITIVE,1.0,1.0
