district,text,rating,source,lat,lon
Ленинский,Винлаб — работает (Mo-Su 09:00-22:00),4,osm_active,43.12434381197762,131.9880655676748
Ленинский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,43.12413612415166,131.98230573473492
Ленинский,Цветы на Бульваре — работает (Mo-Su 09:00-21:00),4,osm_active,43.124323118267476,131.98166486783862
Ленинский,Энерготрейд — работает (Mo-Fr 09:00-17:00),4,osm_active,43.125805337907856,131.98415949721934
Ленинский,Рид — работает (Mo-Fr 08:00-17:00),4,osm_active,43.123815475348,131.9810054376796
Ленинский,Квартет вкусов — работает (Mo-Su 07:00-24:00),4,osm_active,43.12665050413543,131.98148141271338
Ленинский,FEES Enduro Club — работает (Mo-Fr 09:00-18:00),4,osm_active,43.12075324042063,131.97999615669136
Ленинский,"Ozon — работает (Mo-Tu,Fr-Su 09:00-21:00; We 09:00-19:00)",4,osm_active,43.121968283204026,131.9792024451226
Ленинский,Мало магазинов (1),2,infra,43.12780735483163,131.98441800207732
Ленинский,Плохой транспорт,1,infra,43.12916058848825,131.9799215519706
Ленинский,Есть парк,4,infra,43.12734778220429,131.9865623710059
Ленинский,Нет поликлиники,2,infra,43.123424907405976,131.98735311795724
Ленинский,Аптек нет,1,infra,43.12383891558537,131.9871596563913
Ленинский,Слабая инфраструктура,2,infra,43.12819012291911,131.98367115823933
Первомайский,Рублик — работает (Mo-Su 08:00-23:00),4,osm_active,43.0805399241234,131.95066673771535
Первомайский,Владивосток 690011 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,43.08565920397762,131.9500484849166
Первомайский,Создание прокладок для ДВС — работает (Mo-Fr 08:00-17:00),4,osm_active,43.08371797741111,131.95435068634254
Первомайский,Авто+ — работает (Mo-Su 10:00-19:00),4,osm_active,43.086058172883604,131.94341901181542
Первомайский,Созвездие Зверят — работает (Mo-Su 09:00-21:00),4,osm_active,43.07877433944004,131.94723152085024
Первомайский,Валентина — работает (Mo-Sa 8:00-24:00),4,osm_active,43.07982852306599,131.94638859780335
Первомайский,Родник — работает (Mo-Su 08:00-24:00),4,osm_active,43.084356219497884,131.95594115657002
Первомайский,Успех — работает (24/7),4,osm_active,43.082616788835814,131.94895120132614
Первомайский,Надалекс — работает (Mo-Su 10:00-20:00),4,osm_active,43.079636552164864,131.9492175224544
Первомайский,Катрин — работает (Mo-Su 10:00-19:00),4,osm_active,43.08519556174142,131.94919391635855
Первомайский,Ёрш — работает (Mo-Su 10:00-22:00),4,osm_active,43.082993755136904,131.9499743506303
Первомайский,Каскад — работает (Mo-Su 09:00-22:00),4,osm_active,43.07938853707687,131.9437406259932
