district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Кировский,Живая аптека — недоступен,2,osm_access,56.451483420357626,84.98156473972793,NEGATIVE,0.0,0.0
Кировский,Face club — работает (21:00-06:00),4,osm_active,56.45698917008136,84.97886257731743,POSITIVE,1.0,1.0
Кировский,Первая социальная аптека — работает (Mo-Su 08:00-24:00),4,osm_active,56.45626647391152,84.98184245884471,POSITIVE,1.0,1.0
Кировский,Первая социальная аптека — доступен,5,osm_access,56.45037068014744,84.97630731402991,POSITIVE,1.0,1.0
Кировский,Томск 634012 — работает (Tu-Sa 10:00-18:00),4,osm_active,56.45710816041452,84.97641156801001,POSITIVE,1.0,1.0
Кировский,Зоомагазин70 — работает (Mo-Su 10:00-20:00),4,osm_active,56.45100252648639,84.9784401834315,POSITIVE,1.0,1.0
Кировский,"Ателье Белка — работает (Tu,Th 10:00-18:00)",4,osm_active,56.458968520413,84.98162180607267,POSITIVE,1.0,1.0
Кировский,Фотосалон Объектив — работает (Mo-Su 10:00-19:00),4,osm_active,56.45641664334309,84.9813466527256,POSITIVE,1.0,1.0
Кировский,Золотая рыбка — работает (Mo-Su 10:00-21:00),4,osm_active,56.454927008672385,84.98046601081637,POSITIVE,1.0,1.0
Кировский,"Живая аптека — работает (Mo-Fr 09:00-21:00; Sa,Su off)",4,osm_active,56.45325470094785,84.97845851069722,POSITIVE,1.0,1.0
Кировский,Дебют — работает (Mo-Su 09:00-21:00),4,osm_active,56.44949607752998,84.98091264198408,POSITIVE,1.0,1.0
Кировский,Дебют — недоступен,2,osm_access,56.4513414273052,84.98107781923532,NEGATIVE,0.0,0.0
Кировский,Колобок.ру — работает (Mo-Su 09:00-21:00),4,osm_active,56.456777454638,84.97767816318354,POSITIVE,1.0,1.0
Кировский,Колобок.ру — недоступен,2,osm_access,56.45610142165869,84.97779897469013,NEGATIVE,0.0,0.0
Кировский,Эконом — работает (Mo-Su 08:00-22:00),4,osm_active,56.45292900503947,84.97996935333775,POSITIVE,1.0,1.0
Кировский,Промсвязьбанк — недоступен,2,osm_access,56.454670155027245,84.97762554523993,NEGATIVE,0.0,0.0
Кировский,Сбербанк — работает (Mo-Fr 09:30-18:30),4,osm_active,56.45337421710191,84.97800895710799,POSITIVE,1.0,1.0
Кировский,Пятёрочка — работает (08:00-22:00),4,osm_active,56.45445529285154,84.98029426513531,POSITIVE,1.0,1.0
Кировский,Пятёрочка — доступен,5,osm_access,56.4523274515218,84.97893092956275,POSITIVE,1.0,1.0
Кировский,Союз — работает (Mo-Fr 07:30-23:00; Sa-Su 09:00-23:00),4,osm_active,56.45739932908899,84.98511991185349,POSITIVE,1.0,1.0
Кировский,Компьютерный мир — работает (Mo-Sa 10:00-18:00),4,osm_active,56.454096354035485,84.98169645766772,POSITIVE,1.0,1.0
Кировский,Есть Компьютерный мир (library),4,osm_positive,56.45512388039154,84.98332586596727,NEUTRAL,0.5,0.5
Кировский,Центральная — работает (Mo-Fr 10:00-19:00; Su 10:00-18:00),4,osm_active,56.45370315173562,84.98282413779509,POSITIVE,1.0,1.0
Кировский,Есть Центральная (library),4,osm_positive,56.453384506926675,84.98042455069094,NEUTRAL,0.5,0.5
Кировский,"Сказка — работает (Mo-Fr,Su 10:00-18:00)",4,osm_active,56.45568030294325,84.98551377515567,POSITIVE,1.0,1.0
Кировский,Есть Сказка (library),4,osm_positive,56.45841040163181,84.9818829689143,NEUTRAL,0.5,0.5
Кировский,Цирюльникъ — работает (09:00-21:00),4,osm_active,56.458510490082105,84.97913879015191,POSITIVE,1.0,1.0
Кировский,Цирюльникъ — недоступен,2,osm_access,56.45471347461783,84.9811325484985,NEGATIVE,0.0,0.0
Кировский,Светлячок — работает (08:00-23:00),4,osm_active,56.45604458768117,84.98230108825784,POSITIVE,1.0,1.0
Кировский,Почтовое отделение №41 — работает (Mo off; Tu-Fr 10:00-19:00; Sa-Su 10:00-18:00),4,osm_active,56.45447059530496,84.97774306741141,POSITIVE,1.0,1.0
Кировский,Почтовое отделение №41 — недоступен,2,osm_access,56.45406294326459,84.98021784413558,NEGATIVE,0.0,0.0
Кировский,Колобок.ru — работает (Mo-Su 09:00-20:00),4,osm_active,56.45235737740925,84.98195556210759,POSITIVE,1.0,1.0
Кировский,Красное&Белое — работает (Mo-Su 09:00-22:00),4,osm_active,56.45487517046544,84.98160520910308,POSITIVE,1.0,1.0
